fen,eval_cp,eval_norm,phase_bucket,ply,move_number,material_white,material_black,piece_count_total,endgame_rule_flag,mate_flag,time_ms,depth
2kr3r/1b3p1p/p2p2p1/2pP1pP1/2R5/2N1P1P1/PPP5/1K6 b - - 0 28,549,0.27450,END,55,28,15,20,33,1,0,14.18,14
rnbqkbnr/pp2pppp/2p5/8/3P4/2P2N2/PP4PP/RNBQKB1R b KQkq - 0 5,53,0.02650,OPEN,9,5,37,38,40,0,0,14.65,10
6k1/pb5p/1p5q/2pp1N2/1P2n3/P5P1/1BQ4P/5BK1 b - - 2 28,-338,-0.16900,MID,55,28,22,20,25,0,0,13.99,10
r1bqkbnr/ppp2p1p/6p1/3P4/2Bn1p2/8/PPPP1PPP/RNB1K1NR w KQkq - 0 7,-712,-0.35600,OPEN,12,7,30,38,43,0,0,13.50,14
rnbqkb1r/pp3ppp/4p3/3n4/2B5/2N5/PP1P1PPP/R1BQK1NR w KQkq - 0 7,25,0.01250,OPEN,12,7,37,37,38,0,0,15.95,9
3r2k1/pp4p1/4p1Rp/4qp1P/2P5/3R4/PP1Q2P1/2K5 b - - 0 31,-369,-0.18450,MID,61,31,24,20,27,0,0,16.00,11
R7/2b1r1pk/2p1P2p/1p1n3P/1P6/2P5/5PPB/1R3K2 w - - 1 35,543,0.27150,END,68,35,19,15,26,1,0,21.94,11
6k1/pp1n1pbp/4p1p1/3pP3/1B1P4/PP4R1/r1r4P/4R1K1 w - - 4 24,-541,-0.27050,END,46,24,18,23,31,1,0,13.48,14
r2qk2r/pp3pp1/2nbpn1p/2pp4/6b1/2NP1NP1/PPPBPPBP/R1Q2RK1 b kq - 3 9,79,0.03950,OPEN,17,9,39,39,46,0,0,12.96,9
5r1k/p1pp4/1p1b3p/6pP/4B1P1/8/PPP5/2KR4 w - - 2 29,-17,-0.00850,END,56,29,13,14,26,1,0,13.96,9
rnb1kbnr/pp2pppp/8/1N6/3p4/8/PP2PPPP/R1B1KBNR b KQkq - 1 6,23,0.01150,END,11,6,28,29,38,1,0,12.96,12
r2q1rk1/pb1pbppp/2p2n2/4p1B1/2B1P3/2N5/PPP2PPP/R2Q1RK1 w - - 8 10,58,0.02900,OPEN,18,10,35,35,40,0,0,13.96,9
rnbqkbnr/pp1p1ppp/8/2p1p3/2P5/6P1/PP1PPP1P/RNBQKBNR w KQkq - 0 3,49,0.02450,OPEN,4,3,39,39,46,0,0,16.17,13
r1bqkbnr/p4p1p/2p1p1p1/2pp4/4PP2/2NP4/PPP3PP/R1BQK1NR w KQkq - 0 7,112,0.05600,OPEN,12,7,36,36,44,0,0,14.50,9
4rq1k/1p5p/p7/3PnpP1/2B5/2Q4P/PP6/1R4K1 b - - 0 35,369,0.18450,MID,69,35,22,21,24,0,0,13.85,13
r1bqkb1r/pp2nppp/4p3/3pP3/3n1P2/3BB3/PPP3PP/RN1QK2R w KQkq - 0 9,44,0.02200,OPEN,16,9,35,38,41,0,0,12.96,10
6k1/3rRpp1/2p3np/1p6/p3N3/P2r2PP/1P4PK/4R3 w - - 7 32,142,0.07100,END,62,32,18,19,28,1,0,12.96,10
rnbq1rk1/pp2bpp1/2pp1n1p/8/3NP3/1BP2P2/PP4PP/RNBQ1RK1 b - - 1 9,1,0.00050,OPEN,17,9,38,38,42,0,0,15.52,7
2k3r1/1ppnQ3/p3p3/8/3PB3/1PN1KP2/Pr6/R3R3 b - - 0 24,-665,-0.33250,MID,47,24,29,17,24,0,0,13.94,15
r1bqk2r/p1p2pp1/1pnbpn1p/1N1p4/3P1BP1/P4P2/1PP1P2P/R2QKBNR w KQkq - 2 8,60,0.03000,OPEN,14,8,39,39,46,0,0,14.96,11
2bk3r/6p1/8/qp1P1p1p/N7/KP5P/P3BnP1/R4R2 w - - 0 28,-471,-0.23550,MID,54,28,21,24,26,0,0,14.75,12
r3kbnr/ppp1pppp/2n5/8/2P5/2N2P2/PP3P1P/R1BBK2R b KQkq - 0 9,220,0.11000,END,17,9,25,26,36,1,0,12.86,11
r3k2r/pp4pp/2nb1n2/1Bpp4/8/2N5/PPPP1PPP/R1B1K2R w KQkq - 0 12,81,0.04050,END,22,12,26,25,36,1,0,12.48,10
r4r2/p2b1k2/1p3p2/2pPp3/2Pp3R/3P2P1/PP5P/5RK1 w - - 0 29,-220,-0.11000,END,56,29,17,19,31,1,0,13.74,11
2r2r1k/pp4pp/6q1/2PP4/1P2Rp2/P6P/5QP1/6BK w - - 0 35,224,0.11200,MID,68,35,23,24,28,0,0,13.97,11
r1b5/pppp4/3k2Q1/4p3/1nB1P3/3P2P1/PP1K1P1P/RN4NR b - - 2 16,-1146,-0.57300,MID,31,16,35,16,33,0,0,13.96,14
rnb1k2r/p7/2pp1pN1/1p5p/4P1p1/2NP4/PPP3Pb/R1B1R1K1 w q - 0 16,535,0.26750,END,30,16,25,26,36,1,0,14.96,15
rn1q1rk1/ppp1bppp/5B2/3P4/2B1b3/5N2/PPP1QPPP/RN2K2R b KQ - 0 9,45,0.02250,OPEN,17,9,38,34,39,0,0,14.96,10
2q3k1/5ppp/3bp3/8/P2P4/2P2N2/5PPP/R1R3K1 b - - 0 26,-299,-0.14950,MID,51,26,19,16,25,0,0,13.83,12
1r1q2k1/5pp1/3b1n1p/2p3B1/3p4/P2P1N1P/1P3PP1/R3R1K1 w - - 0 26,-395,-0.19750,MID,50,26,22,25,30,0,0,14.50,14
r3kb1r/pp2pppp/n7/3N4/8/4BN1b/PP2KP1P/R6R b kq - 4 17,305,0.15250,END,33,17,23,25,30,1,0,14.94,12
r1bqkbnr/pp1pnppp/2p5/3Pp3/2P1P3/5N2/PP3PPP/RNBQKB1R b KQkq - 0 5,-95,-0.04750,OPEN,9,5,39,39,46,0,0,14.08,10
r1b1k2r/4bppp/p7/2p5/3p4/2N5/PPPP1PPP/R1B1K2R w KQkq - 0 13,23,0.01150,END,24,13,23,22,34,1,0,12.97,10
3rk2r/p1p1n1p1/2p2pb1/4p3/4P1P1/2N1RN2/PPP2P2/R5K1 w k - 0 19,30,0.01500,END,36,19,22,22,32,1,0,13.04,9
rn3rk1/p1p2ppp/1p6/8/8/4Pb2/P1B2PPP/R4RK1 w - - 0 16,-116,-0.05800,END,30,16,18,22,29,1,0,13.59,11
1r5r/4p1k1/3p2p1/3P2p1/B3PP2/P4R2/1P5P/1R5K w - - 0 37,447,0.22350,END,72,37,19,14,25,1,0,12.69,13
rnbq1b1r/ppp1pk1p/3p2p1/8/4N3/5N2/PPPP1PPP/R1BQK2R b KQ - 0 6,-121,-0.06050,OPEN,11,6,35,35,40,0,0,15.03,9
r1b2rk1/p4pp1/p4n1p/3pb3/PP1N4/2P5/3BBPPP/4RRK1 w - - 1 18,131,0.06550,END,34,18,25,25,34,1,0,13.96,10
6r1/4R3/1kp5/1p2Q2p/1q5P/5pP1/P4P1K/8 w - - 2 33,555,0.27750,MID,64,33,18,18,20,0,0,13.36,11
4r1k1/5ppp/p7/1pp5/3pbPqP/PP6/1BPQN3/1K1R4 b - - 2 25,254,0.12700,MID,49,25,25,24,31,0,0,13.90,11
4k2r/p2bbpp1/5n2/6p1/8/8/PPrP1PPP/RNB2RK1 w k - 0 16,-454,-0.22700,END,30,16,22,23,29,1,0,14.35,12
4r2k/3qbQp1/pp1p3p/5P2/1P6/6N1/P1P3PP/4R1K1 w - - 0 25,654,0.32700,MID,48,25,23,22,28,0,0,14.09,13
2r1r1k1/1Rp4p/3p4/3P1pq1/2P2p2/5P1P/1Q4PN/6K1 w - - 3 34,-271,-0.13550,MID,66,34,22,24,26,0,0,13.49,11
r3kb1r/pp1qpppp/2np1n2/2p5/2P3b1/2N1P1P1/PP1PNPBP/R1BQK2R w KQkq - 3 7,68,0.03400,OPEN,12,7,39,39,46,0,0,17.09,9
r1b2Qk1/1pp5/p1n4p/4p3/3P4/3BP3/PP3PPP/R3K2R b KQ - 0 18,-562,-0.28100,MID,35,18,29,16,31,0,0,15.45,14
r1bqk1nr/1p1pbppp/p1n1p3/2p5/P1B1P3/2N2N2/1PPP1PPP/R1BQ1RK1 b kq - 3 6,-27,-0.01350,OPEN,11,6,39,39,46,0,0,13.16,9
r2qkbnr/pp3ppp/4p3/2Ppn3/Q5b1/2P1BN2/PP3PPP/RN2KB1R b KQkq - 1 8,-496,-0.24800,OPEN,15,8,38,38,42,0,0,14.08,10
r3kb1r/ppp1qppp/2np1n2/8/3PPBb1/2N2N2/PPP1B1PP/R2Q1RK1 b kq - 6 8,-194,-0.09700,OPEN,15,8,38,38,42,0,0,14.50,10
5rk1/6pp/2Q5/8/5PP1/8/1PP1r2P/5RK1 b - - 0 30,-516,-0.25800,MID,59,30,19,12,18,0,0,13.43,14
5r2/Rb3pkp/p5p1/np1pPpN1/3P4/P5N1/1P3PPP/6K1 w - - 5 24,372,0.18600,END,46,24,18,18,34,1,0,12.95,13
rn5r/pp1kn2p/2p5/3p4/4pp2/8/PPPNBPPP/R3K2R b KQ - 1 16,255,0.12750,END,31,16,22,23,34,1,0,13.26,11
r4rk1/p4p1p/4bp2/8/R4P2/1Pq3P1/6BP/5R1K b - - 0 22,552,0.27600,MID,43,22,17,26,23,0,0,14.04,14
4R3/3k1p2/3p2p1/1p1P4/p7/P4P2/1r4PP/4R1K1 w - - 0 35,2000,1.00000,END,68,35,15,10,23,1,1,31.90,245
4q2k/p6p/1p4p1/2pBbn2/5P2/2PP4/PP1N1Q1P/6K1 b - - 0 22,-40,-0.02000,MID,43,22,21,20,28,0,0,15.11,10
r3k1nr/pppq1ppp/2nbb3/3p4/3P4/2P2N1P/PP2BPP1/RNBQ1RK1 b kq - 0 8,-2,-0.00100,OPEN,15,8,38,38,42,0,0,13.06,14
3r4/2q2p1k/4p1p1/7p/1pP1QP2/1P5P/r5PN/5R1K b - - 2 30,378,0.18900,MID,59,30,22,24,26,0,0,13.96,11
1r4k1/5pp1/B1p1p1bp/P1Pp4/3Pn3/4PN1P/1r3PP1/R2R2K1 w - - 1 31,221,0.11050,END,60,31,23,22,34,1,0,12.97,10
r2qk2r/ppp2ppp/2nbbn2/3pp3/4P3/2PP2P1/PPQN1PBP/R1B1K1NR b KQkq - 0 7,28,0.01400,OPEN,13,7,39,39,46,0,0,15.96,10
r2R2k1/p4ppp/np2p2n/2p1P3/2P2PP1/5N1P/PP6/R1B3K1 b - - 0 19,-19,-0.00950,END,37,19,23,18,35,1,0,15.53,10
r1bqkbnr/pppp2pp/2n5/4Pp2/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,3,0.00150,OPEN,7,4,39,38,44,0,0,13.44,11
r3k2r/pbpp1pp1/1p2pq1p/3Pn3/1bP1P3/P1NB4/1P2NPPP/R2QK2R b KQkq - 0 10,22,0.01100,OPEN,19,10,36,36,44,0,0,14.96,6
4b1k1/pp3r1p/1b3P2/3P2p1/2p5/2P3B1/PP4PP/4R2K b - - 1 27,442,0.22100,END,53,27,15,16,29,1,0,12.83,13
rnbqkb1r/pp1p1ppp/4pn2/8/3P1P2/2P5/PP4PP/RNBQKBNR b KQkq - 0 5,22,0.01100,OPEN,9,5,38,38,42,0,0,13.99,9
r1bq1rk1/pp2ppbp/n2p1np1/8/2BpP3/P1N1BN2/1PP2PPP/R2Q1RK1 w - - 0 9,51,0.02550,OPEN,16,9,38,39,44,0,0,12.50,10
4r1k1/3b1pqp/p5p1/1p1Bp3/8/2P4P/PP2QPP1/4R1K1 b - - 5 25,-47,-0.02350,MID,49,25,23,23,30,0,0,15.96,10
r2bn3/pp3k2/3p4/3p4/1P5P/2Q5/1PP5/1K3R2 b - - 2 30,-613,-0.30650,MID,59,30,18,15,21,0,0,14.89,13
3r2k1/r4ppp/p1n5/1pp3P1/4pPP1/P7/BPP5/R1B3K1 w - - 0 21,-378,-0.18900,END,40,21,17,20,32,1,0,14.96,12
r6r/6pk/p3Q3/2ppP3/8/6p1/PPP2P2/7K b - - 0 31,78,0.03900,MID,61,31,14,15,23,0,0,12.56,11
5rk1/5ppp/R7/2r5/4b3/5N2/2P2PPP/2R3K1 w - - 2 24,22,0.01100,END,46,24,17,16,20,1,0,45.44,9
rn1qk1nr/p1ppppbp/1p4p1/8/3P1B2/2Pb1N2/PP3PPP/RN2KB1R w KQkq - 0 7,-515,-0.25750,OPEN,12,7,29,39,43,0,0,13.96,15
6k1/1pQ4p/6p1/2pP1q2/2Pb4/1P5P/P5PK/5R2 b - - 2 26,296,0.14800,MID,51,26,20,16,24,0,0,13.91,12
r4rk1/4p3/pn4p1/2pPp1P1/1p2P3/7b/PPP1N3/R3K2R w KQ - 0 23,25,0.01250,END,44,23,19,22,31,1,0,13.63,9
2k3nr/ppp4p/4pp2/4P3/1b5B/3r1N2/PP2KPPP/R6R b - - 2 16,-158,-0.07900,END,31,16,22,22,32,1,0,14.96,12
r5k1/pppR2p1/4r2p/4P3/5B2/6P1/PP2K2P/5R2 b - - 1 28,-502,-0.25100,END,55,28,18,15,25,1,0,13.44,13
6k1/2p2ppp/2q5/1r3b2/3R1P1P/1P6/1B1Nr1P1/5K2 b - - 2 29,2000,1.00000,MID,57,29,15,26,23,0,1,29.22,245
rnbqkb1r/ppp2ppp/1n2p3/8/2PP4/2N2N2/PP3PPP/R1BQKB1R b KQkq - 1 6,-150,-0.07500,OPEN,11,6,38,38,42,0,0,12.97,10
4R3/1pq2pk1/p6p/3b4/2p2bP1/P6n/1PP2P2/3Q1K2 b - - 0 34,510,0.25500,MID,67,34,19,23,26,0,0,12.97,13
2q2rk1/3R1pp1/1Q1R3p/1p2p2P/p3P1P1/P1P2P2/8/1K6 b - - 0 35,-293,-0.14650,MID,69,35,25,20,29,0,0,14.18,10
6k1/pp3ppp/3q1n2/3p1B2/3n4/2N2P2/PP4PP/4Q1K1 w - - 0 22,-209,-0.10450,MID,42,22,20,21,28,0,0,13.70,8
5k2/3b3R/2n1p3/3pPpP1/2pP4/2P2KB1/q1r4Q/8 w - - 2 48,2000,1.00000,MID,94,48,21,24,23,0,1,37.43,155
r1bqkb1r/pp1npp1p/2p2np1/8/2BP4/5NN1/PPP2PPP/R1BQK2R b KQkq - 1 7,-49,-0.02450,OPEN,13,7,38,38,42,0,0,12.97,9
rn2kb1r/pp2pppp/2p2n2/5b2/3P1B2/2N5/PPP1NPPP/2KR1B1R b kq - 3 8,-15,-0.00750,END,15,8,29,29,40,1,0,14.01,10
r3kb1r/1ppqpppp/p1n2n2/8/2BP2b1/2N1PN2/PP3PPP/R1BQ1RK1 w kq - 0 8,192,0.09600,OPEN,14,8,38,38,42,0,0,13.96,11
r1bqkbnr/ppp1p1pp/2n5/5p2/2pP4/2N1P3/PP3PPP/R1BQKBNR w KQkq - 0 5,127,0.06350,OPEN,8,5,38,39,44,0,0,14.96,10
rnbqkbnr/pppp2pp/4p3/5p2/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,-128,-0.06400,OPEN,5,3,39,39,46,0,0,13.07,9
r2qkbnr/pp1bpppp/2np4/1B6/4P3/8/PPP2PPP/RNBQK1NR w KQkq - 2 6,26,0.01300,OPEN,10,6,38,38,42,0,0,12.97,10
3r4/p3bk1p/2p3p1/2Prp3/4R3/4B1P1/PP2PPKP/2R5 b - - 0 26,-366,-0.18300,END,51,26,20,18,30,1,0,12.61,12
r2q1k2/1p2n1pp/3pQ3/p1pN4/P3P3/1P1P3P/2P5/R5K1 w - - 0 24,2000,1.00000,MID,46,24,23,23,30,0,1,15.60,21
r1bqkb1r/1pp1pp2/p1n3pp/3p4/3P4/4PNn1/PPPN1PPP/R2QKB1R w KQkq - 0 9,-6,-0.00300,OPEN,16,9,36,39,45,0,0,14.23,10
6r1/3P2k1/8/8/1Q6/5RK1/4P3/2r5 b - - 0 50,-632,-0.31600,END,99,50,16,10,8,1,0,13.96,13
7r/p3kpb1/3p1p1p/3Pp3/2p5/2N3P1/PP2PP1P/R3K2R w KQ - 0 17,530,0.26500,END,32,17,20,15,33,1,0,13.96,14
r4bk1/ppp1qppp/2np4/8/2PP2P1/2P4P/P3Q1N1/R5K1 w - - 1 21,-455,-0.22750,MID,40,21,23,27,33,0,0,14.32,14
r3k2r/pp3ppp/8/3np3/1b6/2qb1P2/P5PP/R2K3R w kq - 0 18,-2000,-1.00000,MID,34,18,14,34,28,0,1,42.11,245
6k1/3rn3/1p1p1p2/pP2r1p1/P3p2p/4P2P/2NR1PP1/3R1K2 w - - 0 36,70,0.03500,END,70,36,19,20,32,1,0,14.38,11
3r1b1r/1p2p1pp/p1p5/4k3/8/2B4P/PPP2PP1/R4RK1 b - - 3 19,-89,-0.04450,END,37,19,19,19,30,1,0,13.96,11
2kr4/2p1n3/1p1p1p2/2qP1b2/5Qp1/2N5/PPP3P1/2K2R2 b - - 2 26,427,0.21350,MID,51,26,22,25,27,0,0,14.77,14
r1bq1rk1/ppp1bppp/5n2/1P2p3/3nN3/P2P1N2/2PB1PPP/R2QKB1R w KQ - 1 10,-114,-0.05700,OPEN,18,10,38,38,42,0,0,14.96,10
r6k/ppp3pp/8/3p1b2/3P4/2P1B1P1/PP4PP/5RK1 b - - 2 22,-40,-0.02000,END,43,22,15,14,30,1,0,13.63,10
3r2k1/p5pp/5b2/q1p5/8/1PNP1P2/1PPQ3P/4R2K w - - 3 24,210,0.10500,MID,46,24,23,21,26,0,0,15.14,10
r5r1/p2n1k1p/2N2p2/3p1p2/5B2/1PPb4/P4PPP/RN2R1K1 b - - 0 22,-415,-0.20750,END,43,22,25,21,31,1,0,14.95,12
r1b1k1nr/1pp2ppp/p2p1q2/2b5/3NP3/6P1/PP3PBP/RNBQ1RK1 b kq - 0 9,54,0.02700,OPEN,17,9,37,35,39,0,0,12.89,10
5rk1/5ppp/8/5N2/4P3/2q5/5PQ1/3R2K1 b - - 2 44,-321,-0.16050,MID,87,44,19,17,15,0,0,18.12,12
2r3k1/1p2q1pp/2p5/3pN3/3Pp3/1Q2P1Pb/5P1P/1R4K1 b - - 3 25,102,0.05100,MID,49,25,22,23,28,0,0,13.42,10
rnbqkbnr/p4ppp/2p1p3/1p6/2B5/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 7,43,0.02150,OPEN,12,7,38,38,42,0,0,13.96,9
3r1b1r/pp3kp1/4pn2/8/8/2N2RPp/PP5P/2R1B2K b - - 0 21,198,0.09900,END,41,21,20,21,26,1,0,13.97,11
r3r1k1/pp3pbp/4p1p1/3p4/1n1P2PP/1P2PN2/PB3P2/R4K1R w - - 0 22,15,0.00750,END,42,22,23,23,36,1,0,13.96,9
r3kb1r/pp1npppp/1qpp1n2/5b2/3P1B2/4PN2/PPPNBPPP/1R1QK2R b Kkq - 5 7,-21,-0.01050,OPEN,13,7,39,39,46,0,0,13.97,10
r3kb1r/ppp2ppp/4nn2/5b2/4N3/6P1/PPPNPPBP/R1B2RK1 b kq - 0 10,-102,-0.05100,END,19,10,29,28,38,1,0,14.02,9
r7/5pkp/4p1p1/prp1N3/3n2P1/1P1P3P/2P2P2/1RR3K1 b - - 1 26,242,0.12100,END,51,26,19,19,30,1,0,13.41,11
2k2r2/1pp3pp/p5p1/2p1R3/2q5/4PN1R/PP1K1P2/8 w - - 0 28,-629,-0.31450,MID,54,28,17,21,27,0,0,14.94,14
r1b1r3/pp2nR1k/4p2p/b2p4/3P4/P1N3P1/1P4PP/R5K1 b - - 1 21,540,0.27000,END,41,21,19,24,30,1,0,12.96,14
r3r1k1/ppp2p1p/6pP/3p2q1/8/2PQ1P2/PP1N1K2/6R1 b - - 1 21,578,0.28900,MID,41,21,22,26,30,0,0,14.96,14
r2qk2r/pp1n1ppp/2p1pn2/3p4/2PP2b1/2Q2NP1/PP2PPBP/R1B1K2R w KQkq - 1 9,65,0.03250,OPEN,16,9,36,36,44,0,0,15.29,9
2krr3/1bp2p1p/ppn3p1/4N3/2B5/1P6/PBP1KPPP/R6R b - - 0 17,179,0.08950,END,33,17,25,22,33,1,0,13.97,11
2r3k1/6p1/bp2p1Q1/p7/5P1P/5P2/PP1p2K1/4R3 b - - 0 32,702,0.35100,MID,63,32,19,13,24,0,0,15.02,14
rn1qkbnr/ppp1pppp/2b5/8/4B3/8/PPPP1PPP/RNBQK1NR w KQkq - 1 5,-22,-0.01100,OPEN,8,5,38,38,42,0,0,14.15,9
rn3rk1/pp3ppp/3Np3/3pP3/2bP4/2P5/5PPP/1R2K2R w K - 4 19,-440,-0.22000,END,36,19,19,23,33,1,0,13.96,12
r1bk4/p5b1/5Bp1/1p1Npp2/8/8/PPP2PPP/R3QRK1 b - - 0 21,-949,-0.47450,MID,41,21,31,16,30,0,0,13.96,15
4r3/p1p5/1p3pNk/2p1pPp1/4P3/3P4/PPP3PP/R4RK1 w - - 0 27,736,0.36800,END,52,27,21,12,34,1,0,13.96,15
7r/5k2/5P2/1p1p1Q1p/p1pP3P/P1P4P/1P1B3K/8 w - - 0 47,803,0.40150,MID,92,47,19,10,27,0,0,13.97,15
r4rk1/ppq2pp1/2p1pb1p/8/8/2NRB3/PPP2PPP/3R2K1 b - - 2 17,528,0.26400,MID,33,17,22,29,34,0,0,14.67,16
4k2r/4rppp/p4n2/P1p5/8/5q2/1PP2PPP/R2R2K1 w k - 0 25,-393,-0.19650,MID,48,25,16,27,28,0,0,14.96,11
r5k1/p1p2p1p/1qp4N/3pr3/8/1NP1P3/PP3PPP/R4RK1 b - - 4 18,309,0.15450,MID,35,18,23,25,33,0,0,46.39,10
B2q1k1r/p1p2ppp/8/3pP3/4n3/3P4/PP3bPP/RNB2K1R b - - 0 13,438,0.21900,MID,25,13,25,26,33,0,0,14.09,13
r4rk1/ppp1n1pp/b1nb1p2/8/4P2P/1P3N2/PBPN1PP1/2KR3R b - - 0 12,532,0.26600,END,23,12,26,28,37,1,0,15.56,13
k2rr3/1p1P1R2/p7/8/8/1P2B1P1/P6p/R6K w - - 3 38,755,0.37750,END,74,38,17,13,19,1,0,13.99,14
rnb1kbnr/pp3ppp/8/2p1p3/4P3/3BB3/PPP2PPP/RN1K2NR b kq - 1 6,-32,-0.01600,END,11,6,29,29,40,1,0,12.97,9
5rk1/1r4p1/2p2pbp/2Pp4/3B4/1P5P/P2N1PPK/2R2R2 w - - 0 24,519,0.25950,END,46,24,22,18,29,1,0,14.96,13
r1bqkbnr/pp3ppp/2n1p3/3p4/1p1PP3/3BB3/P1P2PPP/RN1QK1NR w KQkq - 0 6,-61,-0.03050,OPEN,10,6,38,39,44,0,0,13.27,11
2r5/5RQ1/p2k2B1/1p1p4/3R4/8/PPq3P1/2K5 w - - 0 29,2000,1.00000,MID,56,29,25,17,18,0,1,18.04,24
2kr1r2/ppp1n2p/2nbB1p1/8/8/2NP4/PPP2PPP/R1B2RK1 b - - 4 15,-368,-0.18400,END,29,15,26,24,34,1,0,14.22,13
r7/p3bkpp/4pp2/3r4/3P4/4BP2/PP2KP1P/R2R4 w - - 0 19,33,0.01650,END,36,19,19,18,28,1,0,12.98,8
r4r2/2p4k/4p2p/1p3pp1/1PbPpP2/p1P1P1N1/P5PP/R3R1K1 w - - 0 27,-109,-0.05450,END,52,27,21,21,38,1,0,11.97,11
2r2r2/p4pk1/1p2p1p1/2n5/5Pn1/6N1/PpB2P2/1K4RR w - - 1 23,-204,-0.10200,END,44,23,19,22,26,1,0,13.29,12
6r1/5R1p/B4Q2/p1kpP3/3b4/qP4P1/2P3PP/7K w - - 3 29,2000,1.00000,MID,56,29,23,20,24,0,1,26.44,245
r2qkb1r/ppp2ppp/3p1n2/4p3/2PnP1b1/2NP1NPP/PP3P2/R1BQKB1R b KQkq - 0 7,702,0.35100,OPEN,13,7,39,39,46,0,0,13.96,15
r4rk1/2R2ppp/p1b1p3/1pp5/8/1BN3P1/PP3PP1/3R2K1 b - - 3 21,-258,-0.12900,END,41,21,21,20,31,1,0,14.16,10
4rrk1/ppp3pp/8/2pP4/2P2Bq1/6P1/PPQ4P/2KR4 w - - 0 22,-292,-0.14600,MID,42,22,23,25,30,0,0,14.98,11
r3kn1r/3b2pp/2p1pp2/ppP5/5P2/1PP1QB2/P5PP/R4RK1 b kq - 0 25,-671,-0.33550,MID,49,25,29,23,36,0,0,13.95,15
rnbq1rk1/ppppppbp/5np1/8/3P4/1PN2N2/PBP1PPPP/R2QKB1R b KQ - 2 5,46,0.02300,OPEN,9,5,39,39,46,0,0,15.19,9
r4rk1/pp4n1/2p4p/2p1p1p1/PP1pP1P1/3P1P2/2PB2KP/R4R2 b - - 0 22,-19,-0.00950,END,43,22,21,21,38,1,0,14.45,11
r1b1r1k1/4bppp/4pn2/8/3N4/pP4P1/P1P2PBP/BR2R1K1 b - - 0 18,-332,-0.16600,END,35,18,25,24,32,1,0,62.39,12
2q2rk1/pp5p/6p1/8/1P2p3/P6P/4QPP1/5RK1 w - - 0 22,208,0.10400,MID,42,22,19,19,24,0,0,14.22,11
rnbqkb1r/pp2pppp/5n2/3p4/3P4/2P5/PP1N1PPP/R1BQKBNR b KQkq - 2 5,8,0.00400,OPEN,9,5,38,38,42,0,0,14.53,10
3r2k1/5pBp/1q4p1/1p1n4/p1p5/P3PN1P/4QPP1/2R3K1 b - - 0 32,177,0.08850,MID,63,32,25,23,29,0,0,13.96,10
r4k2/ppp1p3/2n2np1/3pp3/6b1/2NP1P2/PPP3PP/R3K1NR b KQ - 0 12,-322,-0.16100,END,23,12,23,21,36,1,0,13.96,12
r5rk/5p1p/p1n2q2/3pP3/2p5/2P2N2/PPB3PP/R5K1 w - - 0 26,-174,-0.08700,MID,50,26,17,27,29,0,0,13.75,11
rnbqk2r/pppnbppp/4p3/3pP3/8/3P1N2/PPP1QPPP/RNB1KB1R w KQkq - 1 6,21,0.01050,OPEN,10,6,39,39,46,0,0,11.97,10
r2q1rk1/ppp2ppp/2npbn2/2b1p3/PP2P3/2PP2Q1/4BPPP/RNB1K1NR b KQ - 0 8,-124,-0.06200,OPEN,15,8,39,39,46,0,0,14.96,9
r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2B5/2P2N2/PP1P1PPP/RNBQR1K1 w kq - 2 7,-112,-0.05600,OPEN,12,7,38,39,44,0,0,14.03,11
r2qkb1r/ppp2pp1/2n4p/3pP1n1/3P2b1/1B3N2/PP1N1PPP/R1BQ1RK1 b kq - 6 10,238,0.11900,OPEN,19,10,38,38,42,0,0,13.96,10
rnbqkb1r/ppp2ppp/4pn2/8/2B5/4PN1P/PP1P1PP1/RNBQK2R b KQkq - 2 5,-19,-0.00950,OPEN,9,5,38,38,42,0,0,15.96,11
r1bq1rk1/ppp1bBpp/2np1n2/4p1N1/4P3/2P2Q2/PP1P1PPP/RNB1K2R b KQ - 0 7,324,0.16200,OPEN,13,7,39,38,44,0,0,13.96,12
r4rk1/5pp1/pP1B3p/1p1P4/1P4b1/5N2/1n2B1PP/R6K b - - 0 23,-95,-0.04750,END,45,23,19,21,28,1,0,12.97,10
rn2k1nr/pp2b2p/4p3/2pp4/3P4/8/PPP2PPP/RNB1K2R w KQ - 0 12,-453,-0.22650,END,22,12,23,25,35,1,0,14.66,13
rn1qkbnr/pbpppp1p/1p4p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,-153,-0.07650,OPEN,7,4,39,39,46,0,0,13.88,8
r4rk1/4b1p1/p2p3p/1pp1pQ2/8/P1PPB2P/RP3PP1/5RK1 b - - 0 19,5,0.00250,MID,37,19,29,20,35,0,0,14.26,11
r3r1k1/pp3p1p/2p3p1/5b2/5b2/6N1/PPP1RPPP/2K2B1R w - - 4 18,-152,-0.07600,END,34,18,22,22,32,1,0,14.96,11
r1b1k2r/pp1pppbp/2n3pn/q3P3/3P4/2N1BN2/PP3PPP/R2QKB1R b KQkq - 6 8,21,0.01050,OPEN,15,8,38,38,42,0,0,14.95,10
